Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Mg User Factor Slope,Mg User Factor Offset,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Al User Factor Slope,Al User Factor Offset,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,Si User Factor Slope,Si User Factor Offset,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,P User Factor Slope,P User Factor Offset,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,S User Factor Slope,S User Factor Offset,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,K User Factor Slope,K User Factor Offset,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ca User Factor Slope,Ca User Factor Offset,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,Ti User Factor Slope,Ti User Factor Offset,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,V User Factor Slope,V User Factor Offset,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Cr User Factor Slope,Cr User Factor Offset,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Mn User Factor Slope,Mn User Factor Offset,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Fe User Factor Slope,Fe User Factor Offset,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Co User Factor Slope,Co User Factor Offset,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Ni User Factor Slope,Ni User Factor Offset,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Cu User Factor Slope,Cu User Factor Offset,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,Zn User Factor Slope,Zn User Factor Offset,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,As User Factor Slope,As User Factor Offset,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Se User Factor Slope,Se User Factor Offset,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Rb User Factor Slope,Rb User Factor Offset,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Sr User Factor Slope,Sr User Factor Offset,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Y User Factor Slope,Y User Factor Offset,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Zr User Factor Slope,Zr User Factor Offset,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Nb User Factor Slope,Nb User Factor Offset,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Mo User Factor Slope,Mo User Factor Offset,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Ag User Factor Slope,Ag User Factor Offset,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Cd User Factor Slope,Cd User Factor Offset,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sn User Factor Slope,Sn User Factor Offset,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Sb User Factor Slope,Sb User Factor Offset,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,Ba User Factor Slope,Ba User Factor Offset,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,W User Factor Slope,W User Factor Offset,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Hg User Factor Slope,Hg User Factor Offset,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Pb User Factor Slope,Pb User Factor Offset,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Bi User Factor Slope,Bi User Factor Offset,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,Th User Factor Slope,Th User Factor Offset,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,U User Factor Slope,U User Factor Offset,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,LE User Factor Slope,LE User Factor Offset,Sample ID,Sample Type,Project,User,Real Time 1,Real Time 2
843772,59,2023-03-14,11:51:37,Geochem(3-Beam),,59,No,,,PPM,,,,10484,791,1,0,,,,1089,216,1,0,,,,4798,52,1,0,,,,10398,42,1,0,,,,9101,35,1,0,,,,77937,212,1,0,,,,12307,41,1,0,,,,<LOD,215,1,0,,,,<LOD,48,1,0,,,,<LOD,31,1,0,,,,180,8,1,0,,,,141,6,1,0,,,,<LOD,12,1,0,,,,<LOD,7,1,0,,,,25,2,1,0,,,,78,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,48,1,1,0,,,,42,1,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,9,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,882,1,0,,,,<LOD,11,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,17,2,1,0,,,,9,1,1,0,,,,873337,795,1,0,230,Powder,IPH_Induction,IPH,15,45
843772,60,2023-03-14,11:52:59,Geochem(3-Beam),,60,No,,,PPM,,,,13046,935,1,0,,,,1570,254,1,0,,,,9758,77,1,0,,,,14781,60,1,0,,,,12235,49,1,0,,,,96547,292,1,0,,,,18226,64,1,0,,,,<LOD,212,1,0,,,,<LOD,57,1,0,,,,<LOD,37,1,0,,,,294,11,1,0,,,,162,8,1,0,,,,<LOD,15,1,0,,,,<LOD,8,1,0,,,,34,2,1,0,,,,89,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,51,1,1,0,,,,62,1,1,0,,,,<LOD,6,1,0,,,,<LOD,7,1,0,,,,<LOD,6,1,0,,,,9,1,1,0,,,,<LOD,21,1,0,,,,<LOD,22,1,0,,,,<LOD,28,1,0,,,,<LOD,38,1,0,,,,<LOD,992,1,0,,,,<LOD,13,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,48,1,0,,,,26,2,1,0,,,,14,1,1,0,,,,833098,946,1,0,196,Powder,IPH_Induction,IPH,15,45
843772,61,2023-03-14,11:54:21,Geochem(3-Beam),,61,No,,,PPM,,,,9060,826,1,0,,,,<LOD,1780,1,0,,,,5562,56,1,0,,,,11394,46,1,0,,,,8942,36,1,0,,,,82387,231,1,0,,,,7318,31,1,0,,,,<LOD,237,1,0,,,,<LOD,48,1,0,,,,<LOD,31,1,0,,,,160,8,1,0,,,,138,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,24,2,1,0,,,,81,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,38,1,1,0,,,,37,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,861,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,42,1,0,,,,21,2,1,0,,,,11,1,1,0,,,,874820,802,1,0,192,Powder,IPH_Induction,IPH,15,45
843772,62,2023-03-14,11:55:44,Geochem(3-Beam),,62,No,,,PPM,,,,17600,1049,1,0,,,,2813,304,1,0,,,,3537,60,1,0,,,,10116,48,1,0,,,,11780,50,1,0,,,,130133,422,1,0,,,,16338,66,1,0,,,,<LOD,192,1,0,,,,<LOD,65,1,0,,,,<LOD,43,1,0,,,,133,10,1,0,,,,152,8,1,0,,,,<LOD,18,1,0,,,,<LOD,10,1,0,,,,29,3,1,0,,,,104,3,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,71,1,1,0,,,,58,1,1,0,,,,<LOD,6,1,0,,,,<LOD,7,1,0,,,,<LOD,6,1,0,,,,<LOD,9,1,0,,,,<LOD,23,1,0,,,,<LOD,24,1,0,,,,<LOD,31,1,0,,,,<LOD,41,1,0,,,,<LOD,1169,1,0,,,,<LOD,15,1,0,,,,<LOD,13,1,0,,,,3,1,1,0,,,,<LOD,54,1,0,,,,31,3,1,0,,,,12,1,1,0,,,,807088,1070,1,0,236,Powder,IPH_Induction,IPH,15,45
843772,63,2023-03-14,11:57:09,Geochem(3-Beam),,63,No,,,PPM,,,,8397,749,1,0,,,,<LOD,1712,1,0,,,,5439,52,1,0,,,,10904,42,1,0,,,,7022,29,1,0,,,,79083,209,1,0,,,,7618,29,1,0,,,,<LOD,215,1,0,,,,<LOD,46,1,0,,,,<LOD,30,1,0,,,,133,7,1,0,,,,99,5,1,0,,,,8,2,1,0,,,,<LOD,6,1,0,,,,19,2,1,0,,,,69,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,46,1,1,0,,,,36,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,4,1,1,0,,,,<LOD,18,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,838,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,38,1,0,,,,13,2,1,0,,,,5,1,1,0,,,,881102,731,1,0,57,Powder,IPH_Induction,IPH,15,45
843772,64,2023-03-14,11:58:31,Geochem(3-Beam),,64,No,,,PPM,,,,12800,823,1,0,,,,841,220,1,0,,,,6919,61,1,0,,,,11637,46,1,0,,,,8453,34,1,0,,,,78658,218,1,0,,,,13347,44,1,0,,,,<LOD,217,1,0,,,,<LOD,51,1,0,,,,<LOD,32,1,0,,,,200,9,1,0,,,,107,6,1,0,,,,<LOD,12,1,0,,,,<LOD,7,1,0,,,,22,2,1,0,,,,89,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,45,1,1,0,,,,58,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,7,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,34,1,0,,,,<LOD,932,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,42,1,0,,,,22,2,1,0,,,,8,1,1,0,,,,866787,825,1,0,233,Powder,IPH_Induction,IPH,15,45
843772,65,2023-03-14,12:00:14,Geochem(3-Beam),,65,No,,,PPM,,,,11958,819,1,0,,,,1293,224,1,0,,,,5936,57,1,0,,,,15436,57,1,0,,,,11480,42,1,0,,,,85319,236,1,0,,,,14083,47,1,0,,,,<LOD,198,1,0,,,,<LOD,51,1,0,,,,<LOD,32,1,0,,,,211,9,1,0,,,,131,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,23,2,1,0,,,,96,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,49,1,1,0,,,,53,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,12,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,916,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,42,1,0,,,,18,2,1,0,,,,8,1,1,0,,,,853895,827,1,0,14,Powder,IPH_Induction,IPH,15,45
843772,66,2023-03-14,12:02:13,Geochem(3-Beam),,66,No,,,PPM,,,,18769,896,1,0,,,,2892,251,1,0,,,,4056,54,1,0,,,,6774,33,1,0,,,,10805,42,1,0,,,,97272,278,1,0,,,,11496,43,1,0,,,,<LOD,192,1,0,,,,<LOD,55,1,0,,,,<LOD,35,1,0,,,,147,8,1,0,,,,127,6,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,23,2,1,0,,,,66,2,1,0,,,,<LOD,3,1,0,,,,<LOD,3,1,0,,,,81,1,1,0,,,,55,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,21,1,0,,,,<LOD,21,1,0,,,,<LOD,28,1,0,,,,<LOD,37,1,0,,,,<LOD,1012,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,43,1,0,,,,11,2,1,0,,,,5,1,1,0,,,,847419,901,1,0,125,Powder,IPH_Induction,IPH,15,45
843772,67,2023-03-14,12:03:37,Geochem(3-Beam),,67,No,,,PPM,,,,10873,959,1,0,,,,<LOD,1661,1,0,,,,8266,73,1,0,,,,16276,66,1,0,,,,9178,41,1,0,,,,113869,354,1,0,,,,14573,57,1,0,,,,<LOD,205,1,0,,,,<LOD,61,1,0,,,,<LOD,38,1,0,,,,259,11,1,0,,,,161,8,1,0,,,,<LOD,16,1,0,,,,<LOD,9,1,0,,,,29,2,1,0,,,,120,3,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,45,1,1,0,,,,64,1,1,0,,,,<LOD,6,1,0,,,,<LOD,7,1,0,,,,<LOD,6,1,0,,,,7,1,1,0,,,,<LOD,22,1,0,,,,<LOD,23,1,0,,,,<LOD,29,1,0,,,,<LOD,39,1,0,,,,<LOD,1103,1,0,,,,<LOD,14,1,0,,,,<LOD,11,1,0,,,,4,1,1,0,,,,<LOD,50,1,0,,,,27,3,1,0,,,,15,1,1,0,,,,826234,951,1,0,189,Powder,IPH_Induction,IPH,15,45
843772,68,2023-03-14,12:04:56,Geochem(3-Beam),,68,No,,,PPM,,,,11966,804,1,0,,,,1229,212,1,0,,,,5548,54,1,0,,,,9366,39,1,0,,,,8911,35,1,0,,,,71250,195,1,0,,,,12480,41,1,0,,,,<LOD,234,1,0,,,,<LOD,45,1,0,,,,<LOD,31,1,0,,,,181,8,1,0,,,,139,6,1,0,,,,<LOD,12,1,0,,,,<LOD,6,1,0,,,,19,2,1,0,,,,76,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,40,1,1,0,,,,54,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,4,1,1,0,,,,<LOD,18,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,33,1,0,,,,<LOD,825,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,17,2,1,0,,,,9,1,1,0,,,,878711,803,1,0,92,Powder,IPH_Induction,IPH,15,45
843772,69,2023-03-14,12:06:40,Geochem(3-Beam),,69,No,,,PPM,,,,10279,884,1,0,,,,834,230,1,0,,,,10212,75,1,0,,,,20969,76,1,0,,,,10997,44,1,0,,,,80511,236,1,0,,,,16517,56,1,0,,,,<LOD,229,1,0,,,,<LOD,52,1,0,,,,<LOD,34,1,0,,,,324,11,1,0,,,,189,8,1,0,,,,<LOD,14,1,0,,,,<LOD,8,1,0,,,,29,2,1,0,,,,83,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,39,1,1,0,,,,41,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,9,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,953,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,3,1,1,0,,,,<LOD,45,1,0,,,,26,2,1,0,,,,11,1,1,0,,,,848926,889,1,0,65,Powder,IPH_Induction,IPH,15,45
843772,70,2023-03-14,12:08:06,Geochem(3-Beam),,70,No,,,PPM,,,,15916,813,1,0,,,,2174,224,1,0,,,,3018,46,1,0,,,,8518,36,1,0,,,,11309,40,1,0,,,,85056,230,1,0,,,,9476,35,1,0,,,,<LOD,194,1,0,,,,<LOD,51,1,0,,,,<LOD,32,1,0,,,,107,7,1,0,,,,89,5,1,0,,,,<LOD,12,1,0,,,,<LOD,7,1,0,,,,17,2,1,0,,,,50,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,69,1,1,0,,,,40,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,931,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,39,1,0,,,,<LOD,11,1,0,,,,<LOD,7,1,0,,,,864153,816,1,0,106,Powder,IPH_Induction,IPH,15,45
843772,71,2023-03-14,12:09:37,Geochem(3-Beam),,71,No,,,PPM,,,,13639,849,1,0,,,,1589,222,1,0,,,,9738,71,1,0,,,,13563,53,1,0,,,,10999,42,1,0,,,,77539,219,1,0,,,,19339,61,1,0,,,,<LOD,211,1,0,,,,<LOD,50,1,0,,,,<LOD,34,1,0,,,,349,11,1,0,,,,153,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,26,2,1,0,,,,95,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,50,1,1,0,,,,73,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,11,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,901,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,5,1,0,,,,<LOD,43,1,0,,,,23,2,1,0,,,,9,1,1,0,,,,852805,854,1,0,94,Powder,IPH_Induction,IPH,15,45
843772,72,2023-03-14,12:11:01,Geochem(3-Beam),,72,No,,,PPM,,,,11579,871,1,0,,,,1257,235,1,0,,,,8924,70,1,0,,,,11897,49,1,0,,,,10668,42,1,0,,,,84432,244,1,0,,,,12638,45,1,0,,,,<LOD,228,1,0,,,,<LOD,51,1,0,,,,<LOD,33,1,0,,,,221,9,1,0,,,,141,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,25,2,1,0,,,,93,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,48,1,1,0,,,,57,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,36,1,0,,,,<LOD,943,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,44,1,0,,,,22,2,1,0,,,,12,1,1,0,,,,857982,874,1,0,121,Powder,IPH_Induction,IPH,15,45
843772,73,2023-03-14,12:12:28,Geochem(3-Beam),,73,No,,,PPM,,,,19996,988,1,0,,,,3089,282,1,0,,,,5396,63,1,0,,,,7763,39,1,0,,,,9637,42,1,0,,,,115022,352,1,0,,,,13402,53,1,0,,,,<LOD,189,1,0,,,,<LOD,59,1,0,,,,<LOD,40,1,0,,,,126,9,1,0,,,,126,7,1,0,,,,<LOD,15,1,0,,,,<LOD,8,1,0,,,,23,2,1,0,,,,83,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,85,1,1,0,,,,52,1,1,0,,,,<LOD,6,1,0,,,,<LOD,7,1,0,,,,<LOD,6,1,0,,,,<LOD,8,1,0,,,,<LOD,22,1,0,,,,<LOD,23,1,0,,,,<LOD,29,1,0,,,,<LOD,39,1,0,,,,<LOD,1071,1,0,,,,<LOD,14,1,0,,,,<LOD,11,1,0,,,,<LOD,5,1,0,,,,<LOD,49,1,0,,,,26,2,1,0,,,,10,1,1,0,,,,825164,999,1,0,244,Powder,IPH_Induction,IPH,15,45
843772,74,2023-03-14,12:13:52,Geochem(3-Beam),,74,No,,,PPM,,,,11077,815,1,0,,,,1372,217,1,0,,,,7486,62,1,0,,,,11395,45,1,0,,,,9550,37,1,0,,,,74830,207,1,0,,,,12491,42,1,0,,,,<LOD,229,1,0,,,,<LOD,48,1,0,,,,<LOD,32,1,0,,,,171,8,1,0,,,,127,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,21,2,1,0,,,,83,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,42,1,1,0,,,,55,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,893,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,41,1,0,,,,18,2,1,0,,,,9,1,1,0,,,,871267,816,1,0,228,Powder,IPH_Induction,IPH,15,45
843772,75,2023-03-14,12:15:16,Geochem(3-Beam),,75,No,,,PPM,,,,11153,802,1,0,,,,1012,214,1,0,,,,8223,64,1,0,,,,10623,43,1,0,,,,9820,37,1,0,,,,74994,205,1,0,,,,10408,36,1,0,,,,<LOD,229,1,0,,,,<LOD,48,1,0,,,,<LOD,32,1,0,,,,196,8,1,0,,,,127,6,1,0,,,,9,3,1,0,,,,<LOD,6,1,0,,,,25,2,1,0,,,,82,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,43,1,1,0,,,,48,1,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,852,1,0,,,,<LOD,11,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,18,2,1,0,,,,9,1,1,0,,,,873202,803,1,0,119,Powder,IPH_Induction,IPH,15,45
843772,76,2023-03-14,12:16:37,Geochem(3-Beam),,76,No,,,PPM,,,,11985,895,1,0,,,,<LOD,1752,1,0,,,,6247,62,1,0,,,,10002,44,1,0,,,,10209,41,1,0,,,,85998,252,1,0,,,,12253,45,1,0,,,,<LOD,237,1,0,,,,<LOD,50,1,0,,,,<LOD,34,1,0,,,,196,9,1,0,,,,177,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,25,2,1,0,,,,88,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,43,1,1,0,,,,50,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,933,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,3,1,1,0,,,,<LOD,45,1,0,,,,26,2,1,0,,,,12,1,1,0,,,,862685,870,1,0,91,Powder,IPH_Induction,IPH,15,45
843772,77,2023-03-14,12:18:09,Geochem(3-Beam),,77,No,,,PPM,,,,9438,792,1,0,,,,<LOD,1693,1,0,,,,2524,44,1,0,,,,10592,42,1,0,,,,8632,34,1,0,,,,85273,232,1,0,,,,9882,36,1,0,,,,<LOD,208,1,0,,,,<LOD,48,1,0,,,,<LOD,31,1,0,,,,127,7,1,0,,,,138,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,26,2,1,0,,,,113,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,49,1,1,0,,,,36,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,902,1,0,,,,<LOD,11,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,41,1,0,,,,21,2,1,0,,,,7,1,1,0,,,,873136,772,1,0,13,Powder,IPH_Induction,IPH,15,45
843772,78,2023-03-14,12:19:38,Geochem(3-Beam),,78,No,,,PPM,,,,14783,929,1,0,,,,1164,241,1,0,,,,8105,70,1,0,,,,14663,59,1,0,,,,10222,42,1,0,,,,84408,252,1,0,,,,16746,58,1,0,,,,<LOD,233,1,0,,,,<LOD,55,1,0,,,,<LOD,34,1,0,,,,312,11,1,0,,,,181,8,1,0,,,,<LOD,15,1,0,,,,<LOD,7,1,0,,,,33,2,1,0,,,,169,3,1,0,,,,<LOD,3,1,0,,,,<LOD,3,1,0,,,,44,1,1,0,,,,66,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,11,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,993,1,0,,,,<LOD,13,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,46,1,0,,,,31,2,1,0,,,,14,1,1,0,,,,849048,929,1,0,186,Powder,IPH_Induction,IPH,15,45
843772,79,2023-03-14,12:21:18,Geochem(3-Beam),,79,No,,,PPM,,,,11884,749,1,0,,,,1150,197,1,0,,,,5832,53,1,0,,,,8668,35,1,0,,,,8378,32,1,0,,,,65810,171,1,0,,,,9795,32,1,0,,,,<LOD,233,1,0,,,,<LOD,43,1,0,,,,<LOD,29,1,0,,,,163,7,1,0,,,,114,5,1,0,,,,<LOD,11,1,0,,,,<LOD,6,1,0,,,,16,2,1,0,,,,69,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,39,1,1,0,,,,45,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,18,1,0,,,,<LOD,18,1,0,,,,<LOD,24,1,0,,,,<LOD,32,1,0,,,,<LOD,813,1,0,,,,<LOD,9,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,37,1,0,,,,17,2,1,0,,,,5,1,1,0,,,,888010,748,1,0,83,Powder,IPH_Induction,IPH,15,45
843772,80,2023-03-14,12:22:59,Geochem(3-Beam),,80,No,,,PPM,,,,7559,749,1,0,,,,714,211,1,0,,,,2752,43,1,0,,,,10429,41,1,0,,,,7395,30,1,0,,,,77729,206,1,0,,,,5961,26,1,0,,,,<LOD,223,1,0,,,,<LOD,44,1,0,,,,<LOD,30,1,0,,,,96,7,1,0,,,,97,5,1,0,,,,8,2,1,0,,,,<LOD,6,1,0,,,,24,2,1,0,,,,69,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,40,1,1,0,,,,33,1,1,0,,,,<LOD,4,1,0,,,,4,1,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,18,1,0,,,,<LOD,19,1,0,,,,<LOD,24,1,0,,,,<LOD,32,1,0,,,,<LOD,816,1,0,,,,<LOD,9,1,0,,,,<LOD,7,1,0,,,,<LOD,4,1,0,,,,<LOD,38,1,0,,,,17,2,1,0,,,,7,1,1,0,,,,887061,752,1,0,181,Powder,IPH_Induction,IPH,15,45
