province,grain_code,cgc_class,cgc_variety,variety,acres,year
Saskatchewan,Oat,,,SOURIS,17208,2020
Saskatchewan,Oat,,,STRIDE,555,2020
Saskatchewan,Oat,,,SUMMIT,65754,2020
Saskatchewan,Oat,,,SW BETANIA,3074,2020
Saskatchewan,Oat,,,TRIACTOR,52417,2020
Saskatchewan,Oat,,,TRIPLE CROWN,644,2020
Saskatchewan,Oat,,NOT SPECIFIED,NOT SPECIFIED,132068,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,AAC CONNECT,AAC CONNECT,40309,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,AAC SYNERGY,AAC SYNERGY,266647,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,AC METCALFE,AC METCALFE,276043,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,BENTLEY,BENTLEY,868,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,CDC BOW,CDC BOW,22952,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,CDC COPELAND,CDC COPELAND,555671,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,CDC FRASER,CDC FRASER,12133,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,CDC KINDERSLEY,CDC KINDERSLEY,430,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,CDC MEREDITH,CDC MEREDITH,2264,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,CDC PLATINUM STAR,CDC PLATINUMSTAR,11393,2020
Saskatchewan,Barley,CW_2_ROW_MALTING,NEWDALE,NEWDALE,11556,2020
Saskatchewan,Barley,CW_6_ROW_MALTING,CELEBRATION,CELEBRATION,3845,2020
Saskatchewan,Barley,CW_6_ROW_MALTING,LEGACY,LEGACY,37343,2020
Saskatchewan,Barley,CW_6_ROW_MALTING,TRADITION,TRADITION,640,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,AB CATTLELAC,1930,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,AC RANGER,1456,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,AC ROSSER,4535,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,AC SIRIUS,485,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,BRAHMA,2611,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CANMORE,2127,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC AUSTENSON,266763,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC CARTER,815,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC COALITION,3943,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC COWBOY,13749,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC DOLLY,1018,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC MAVERICK,40352,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC MCGWIRE,2714,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CHAMPION,18264,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CLAYMORE,39259,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CONLON,2452,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,FALCON,445,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,GADSBY,1041,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,OREANA,9846,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,STETSON,504,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,STOCKFORD,445,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,SUNDRE,2445,2020
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,XENA,3684,2020
Saskatchewan,Barley,UNKNOWN CLASS,NOT SPECIFIED,NOT SPECIFIED,237197,2020
Saskatchewan,Rye,,,DANKO,405,2020
Saskatchewan,Rye,,,GAUTHIER,550,2020
Saskatchewan,Rye,,,GAZELLE,1045,2020
Saskatchewan,Rye,,,HAZLET,12610,2020
Saskatchewan,Rye,,,KWS BONO,2772,2020
Saskatchewan,Rye,,,KWS GATANO,435,2020
Saskatchewan,Rye,,,PRIMA,502,2020
Saskatchewan,Rye,,NOT SPECIFIED,NOT SPECIFIED,12351,2020
Saskatchewan,Triticale,,,BUNKER,948,2020
Saskatchewan,Triticale,,,PRONGHORN,4025,2020
Saskatchewan,Triticale,,NOT SPECIFIED,NOT SPECIFIED,8555,2020
